YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	People	Other
1865-01-17	21	33.85	-77.75	135		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	 						248	248	5		43		bc		
1865-01-17	22	33.80	-77.70	135		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	 						248	248	5		43		bc		
1865-01-17	23	33.74	-77.65	135		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	 						248	248	5		43		bc		
1865-01-17	24	33.66	-77.55	135		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-056.JPG	 						248	248	8	29.67	42		bc		
1865-01-18	1	33.58	-77.52	158		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					sse	203	203	24		48		bc		
1865-01-18	2	33.49	-77.50	169		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					sxe	203	203	24		48		bc		
1865-01-18	3	33.40	-77.52	191		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					sxw	203	203	19		48		bc		
1865-01-18	4	33.35	-77.60	236		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	The change in baro value by 0.45 is unreasonable. It's not obvious of where things go bad.					swxw	203	203	19	30.12	48		bc		
1865-01-18	5	33.31	-77.67	236		4.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					swxw	270	270	19		48		bc		
1865-01-18	6	33.26	-77.75	236		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					swxw	270	270	19		50		bc		
1865-01-18	7	33.21	-77.84	236		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					swxw	270	270	13		50		bc		
1865-01-18	8	33.15	-77.93	236		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					swxw	270	270	13	30.12	50		bc		
1865-01-18	9	33.09	-78.02	236		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					swxw	293	293	13		52		bc		
1865-01-18	10	33.04	-78.11	236		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					swxw	293	293	13		52		bc		
1865-01-18	11	33.00	-78.22	248		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wsw	293	293	13		52		bc		
1865-01-18	12	32.95	-78.33	248		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 			32 57N	78 20W	wsw	293	293	13	30.15	52		bc		
1865-01-18	13	32.93	-78.44	253		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	270	270	8		53		bc		
1865-01-18	14	32.90	-78.56	253		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	8		53		bc		
1865-01-18	15	32.87	-78.69	253		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	8		53		bc		
1865-01-18	16	32.84	-78.82	253		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	13	30.26	53		bc		
1865-01-18	17	32.82	-78.90	253		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	13		52		bc		
1865-01-18	18	32.80	-78.99	253		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	13	30.26	52		bc		
1865-01-18	19	32.78	-79.12	253		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	13		52		bc		
1865-01-18	20	32.75	-79.24	253		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs1/2s	248	248	13	30.26	52		bc		
1865-01-18	21	32.72	-79.33	248		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wsw	248	248	8		53		bc		
1865-01-18	22	32.70	-79.40	248		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wsw	248	248	8		53		bc		
1865-01-18	23	32.68	-79.47	248		4.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wsw	248	248	8		54		bc		
1865-01-18	24	32.65	-79.55	248		4.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wsw	248	248	8	30.26	54		bc		
1865-01-19	1	32.68	-79.47	68		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					ene	0	0	0		56		bc		
1865-01-19	2	32.70	-79.40	68		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					ene	0	0	0		56		bc		
1865-01-19	3	32.73	-79.32	68		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					ene	0	0	0		56		bc		
1865-01-19	4	32.76	-79.24	68		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					ene	0	0	0	30.30	55		bc		
1865-01-19	5	32.76	-79.33	270		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					w	0	0	0		55		bc		
1865-01-19	6	32.77	-79.45	270		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					w	0	0	0		56		bc		
1865-01-19	7	32.75	-79.56	259		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wxs	0	0	0		57		bc		
1865-01-19	8	32.71	-79.68	248		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					wsw	0	0	0	30.30	55		bc		
1865-01-19	9	32.72	-79.79	270		5.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	"0930: Anchored. Using Shenandoah's position near lightship: 32.69,  -79.80."					"wsw,wxn"	0	0	0		55		bc		
1865-01-19	10	32.69	-79.80	203		2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 					ssw	0	0	0		54		o		
1865-01-19	11	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						0	0	0		54		o		
1865-01-19	12	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	"Noon: Off Charleston, South Carolina."						0	0	0	30.32	54		o		
1865-01-19	13	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						0	0	0		54		o		
1865-01-19	14	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						0	0	0		54		o		
1865-01-19	15	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						0	0	0		54		o		
1865-01-19	16	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						135	135	2	30.30	54		o		
1865-01-19	17	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						45	45	2		55		od		
1865-01-19	18	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						349	349	2	30.26	55		od		
1865-01-19	19	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						315	315	2		55		or		
1865-01-19	20	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						315	315	5	30.26	55		or		
1865-01-19	21	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						315	315	2		54		or		
1865-01-19	22	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						315	315	2		54		or		
1865-01-19	23	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						315	315	5		54		bc		
1865-01-19	24	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-057.JPG	 						315	315	5	30.22	48		bc		
1865-01-20	1	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2		54		o		
1865-01-20	2	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2		54		o		
1865-01-20	3	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2		54		o		
1865-01-20	4	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2	30.20	54		o		
1865-01-20	5	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2		54		o		
1865-01-20	6	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2		54		o		
1865-01-20	7	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2		54		o		
1865-01-20	8	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						360	360	2	30.30	55		o		
1865-01-20	9	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	13		54		or		
1865-01-20	10	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	19	30.32	52		or		
1865-01-20	11	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24		51		or		
1865-01-20	12	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	"Noon: Off Charleston, South Carolina."						45	45	24	30.30	50		or		
1865-01-20	13	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24		50		o		
1865-01-20	14	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24		50		or		
1865-01-20	15	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24		49		or		
1865-01-20	16	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24	30.25	49		or		
1865-01-20	17	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24		49		or		
1865-01-20	18	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24	30.20	49		or		
1865-01-20	19	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						23	23	24		49		or		
1865-01-20	20	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	24	30.22	49		or		
1865-01-20	21	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	30		49		qor		
1865-01-20	22	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	30		48		qor		
1865-01-20	23	32.69	-79.80			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-058.JPG	 						45	45	30		48		qor		
