YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1870-01-23	15	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						11	16	8	30.00	84	81	81	bc	Cum	5				
1870-01-23	16	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						11	16	8	30.00	84	81	81	bc	Cum	5				
1870-01-23	17	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						360	5	8	30.00	83	80	81	bc	Cum	5				
1870-01-23	18	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						349	354	8	30.00	83	80	81	bc	Cum	6				
1870-01-23	19	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						360	5	8	30.00	82	79	81	bc	Cum	6				
1870-01-23	20	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						360	5	8	30.00	81	79	81	bc	Cum	7				
1870-01-23	21	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						360	5	8	30.00	81	79	81	bc	Cir + Cum	7				
1870-01-23	22	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						349	354	8	30.00	80	78	81	bc	Cir + Cum	7				
1870-01-23	23	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						360	5	8	30.01	80	78	81	bc	Cum	7				
1870-01-23	24	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-124.JPG	 						360	5	8	30.01	80	78	81	bc	Cir + Cum	7				
1870-01-24	1	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	30.00	80	78	80	bc	Cir + Cum	7				
1870-01-24	2	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	29.99	80	78	80	bc	Cir + Cum	8				
1870-01-24	3	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	29.99	80	77	80	bc	Cir + Cum	6				
1870-01-24	4	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	29.98	80	77	80	bc	Cir + Cum	4				
1870-01-24	5	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	29.98	80	77	80	bc	Cir + Cum	3				
1870-01-24	6	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	29.98	80	78	80	bc	Cir + Cum	3				
1870-01-24	7	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	30.00	80	78	80	bc	Cir + Cum	3				
1870-01-24	8	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	8	30.01	80	78	80	bc	Cir + Cum	3				
1870-01-24	9	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	5	30.02	81	79	80	bc	Cir + Cum	4				
1870-01-24	10	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	5	30.03	82	80	80	bc	Cir + Cum	5				
1870-01-24	11	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	5	30.04	84	80	80	bc	Cir + Cum	5				
1870-01-24	12	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	5	30.04	84	80	80	bc	Cir + Cum	5				
1870-01-24	13	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	5	30.03	84	80	80	bc	Cir + Cum	6				
1870-01-24	14	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						360	5	5	30.02	84	81	80	bc	Cir + Cum	6				
1870-01-24	15	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						349	354	5	30.00	84	81	80	bc	Cir + Cum	6				
1870-01-24	16	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						349	354	5	29.99	84	81	80	bc	Cir + Cum	6				
1870-01-24	17	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						304	309	5	29.97	83	81	80	bc	Cir + Cum	5				
1870-01-24	18	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						304	309	2	29.97	83	81	80	bc	Cum Str	5				
1870-01-24	19	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						315	320	2	29.98	83	81	80	bc	Cum Str	4				
1870-01-24	20	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						315	320	2	29.99	82	80	80	bc	Nim	1				
1870-01-24	21	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						338	343	2	30.00	81	79	80	bc	Cum + Nim	2				
1870-01-24	22	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						338	343	2	30.00	80	79	80	bc	Cum + Nim	3				
1870-01-24	23	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						338	343	2	30.01	80	79	80	bc	Cum + Nim	4				
1870-01-24	24	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-125.JPG	 						338	343	2	30.02	80	79	80	bc	Cum + Nim	5				
1870-01-25	1	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						338	343	2	30.01	80	78	80	bc	Cum Str	5				
1870-01-25	2	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						338	343	2	30.01	80	78	80	bc	Cum Str	3				
1870-01-25	3	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						338	343	2	30.00	79	77	80	bc	Cum Str	2				
1870-01-25	4	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						338	343	2	29.99	79	77	80	bc	Cum Str	2			0400-0800: French Brig Nim	
1870-01-25	5	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						113	118	2	29.99	80	78	80	bc	Cum Str	2				
1870-01-25	6	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						113	118	2	30.00	80	78	80	bc	Cum Str	3				
1870-01-25	7	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						135	140	2	30.01	80	78	80	bc	Cum + Nim	2				
1870-01-25	8	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						135	140	2	30.03	79	77	80	bc	Cum + Nim	3			0800-1200: MSS Cos Steamer Neva	
1870-01-25	9	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						0	0	0	30.03	79	77	80	bc	Cum + Nim	3				
1870-01-25	10	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						270	275	3	30.04	79	77	80	bc	Cum + Nim	2				
1870-01-25	11	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						270	275	5	30.05	79	77	80	bc	Cum + Nim	1				
1870-01-25	12	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						270	275	5	30.04	79	77	80	bc	Cum + Nim	1				
1870-01-25	13	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						293	298	2	30.00	79	78	80	bc	Cir + Cum	3				
1870-01-25	14	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						293	298	2	29.98	80	79	80	bc	Cir + Cum	2				
1870-01-25	15	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						293	298	2	29.96	80	79	80	bc	Cum + Nim	2				
1870-01-25	16	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						293	298	2	29.95	80	79	80	bc	Cum + Nim	2			1600-2000: PSS Cos Steamer Caribbean	
1870-01-25	17	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						315	320	2	29.95	80	79	80	bc	Cir + Cum	3				
1870-01-25	18	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						11	16	2	29.95	80	79	80	bc	Cir + Cum	4				
1870-01-25	19	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						11	16	2	29.97	80	79	80	bc	Cir + Cum	5				
1870-01-25	20	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						11	16	2	29.99	79	78	80	bc	Cir + Cum	6				
1870-01-25	21	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						23	28	5	29.99	79	78	80	bc	Str	9				
1870-01-25	22	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						23	28	5	30.00	79	78	80	bc	Str	9				
1870-01-25	23	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						23	28	5	30.01	79	78	80	bc	Str	9				
1870-01-25	24	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-126.JPG	 						23	28	5	30.02	80	78	80	bc	Str	9				
1870-01-26	1	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						11	16	2	30.03	79	78	80	bc	Cum + Nim	8				
1870-01-26	2	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						11	16	2	30.03	78	77	80	bc	Cum + Nim	6				
1870-01-26	3	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						11	16	2	30.04	78	77	80	bc	Cum + Nim	5				
1870-01-26	4	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						11	16	2	30.05	78	77	80	bc	Cum + Nim	3				
1870-01-26	5	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						11	16	2	30.02	78	76	80	bc	Cum + Nim	3				
1870-01-26	6	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						0	0	0	29.99	78	76	80	bc	Cum + Nim	3				
1870-01-26	7	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						0	0	0	30.00	78	76	80	bc	Cum + Nim	5				
1870-01-26	8	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						68	73	1	30.02	78	76	80	bc	Cum + Nim	6				
1870-01-26	9	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						338	343	2	30.04	80	78	80	bc	Cir + Cum	5				
1870-01-26	10	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						360	5	2	30.05	82	80	80	bc	Cir + Cum	5				
1870-01-26	11	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						360	5	5	30.05	83	80	80	bc	Cir + Cum	5				
1870-01-26	12	9.36	-79.92			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-017/581208-tuscarora-017-127.JPG	 						360	5	5	30.04	84	82	80	bc	Cir + Cum	5				
