YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Other	
1863-03-09	17	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 														
1863-03-09	18	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 														
1863-03-09	19	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 														
1863-03-09	20	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 						0	0	0	30.42	66		bc		
1863-03-09	21	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 														
1863-03-09	22	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 														
1863-03-09	23	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 														
1863-03-09	24	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-041.JPG	 						360	339	2	30.48	64		b		
1863-03-10	1	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-10	2	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-10	3	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-10	4	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 						315	294	5	30.44	61		bc		
1863-03-10	5	32.64	-16.90			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	0550: Got Underway. cc Ed.														
1863-03-10	6	32.62	-16.88	92.81		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-10	7	32.64	-16.73	87.19		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	0745: San Lorenzo brg N1/2W dist 5 mi. Took Departure.														
1863-03-10	8	32.67	-16.58	87.19		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/4n	360	339	8	30.50	62		bc		
1863-03-10	9	32.76	-16.46	87.19		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/4n									
1863-03-10	10	32.86	-16.34	87.19		9.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/4n	22	2	13	30.53	62		oc		
1863-03-10	11	32.95	-16.21	87.19		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	1100: E end Port Santo brg N3/4W dist 7 mi.					e1/4n			19						
1863-03-10	12	32.99	-16.07	87.19		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	Noon: Porto Santo brg NW1/4W dist 15 mi.			32 57 22 N	16 13 30 W	e1/4n	22	2	8	30.51	62		bc		
1863-03-10	13	33.04	-15.92	84.38		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	360	339	5	30.45	63		bc		
1863-03-10	14	33.09	-15.76	84.38		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n			5	30.45	63		bc		
1863-03-10	15	33.15	-15.61	84.38		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	349	328	5						
1863-03-10	16	33.21	-15.44	84.38		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	349	328	8	30.43	64		bc		
1863-03-10	17	33.26	-15.27	84.38		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-10	18	33.32	-15.10	84.38		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	349	328	8	30.43	64		bc		
1863-03-10	19	33.39	-14.92	84.38		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-10	20	33.45	-14.74	84.38		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	349	328	13	30.46	65		bc		
1863-03-10	21	33.52	-14.55	84.38		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-10	22	33.58	-14.37	84.38		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	349	328	13	30.46	63		bc		
1863-03-10	23	33.65	-14.19	84.38		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-10	24	33.71	-13.99	84.38		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	349	328	19	30.46	63		bc		
1863-03-11	1	33.78	-13.81	84.38		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	360	339	13	30.44	62		bc		
1863-03-11	2	33.85	-13.62	84.38		11.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	360	339	13	30.44	62		bc		
1863-03-11	3	33.91	-13.43	84.38		11.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-11	4	33.98	-13.24	84.38		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	360	339	13	30.40	62		bcq		
1863-03-11	5	34.05	-13.05	84.38		11.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-11	6	34.11	-12.87	84.38		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	11	350	13	30.40	62		bc		
1863-03-11	7	34.17	-12.68	84.38		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-11	8	34.24	-12.50	84.38		10.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	11	350	13	30.45	62		bc		
1863-03-11	9	34.29	-12.35	84.38		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-11	10	34.34	-12.20	84.38		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	11	350	13	30.48	61		bc		
1863-03-11	11	34.38	-12.07	84.38		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n									
1863-03-11	12	34.41	-11.97	84.38		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 			34 24 27 N	11 58 15 W	e1/2n	11	350	13	30.46	61		bc		
1863-03-11	13	34.46	-11.83	84.38		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e1/2n	11	350	13	30.42	61		bc		
1863-03-11	14	34.53	-11.69	78.75		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					exn	11	350	13	30.42	61		bc		
1863-03-11	15	34.60	-11.54	78.75		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-11	16	34.66	-11.40	78.75		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					exn	11	350	13	30.42	61		bc		
1863-03-11	17	34.71	-11.22	90		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e	22	2							
1863-03-11	18	34.76	-11.05	90		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e	22	2	13	30.44	61		bc		
1863-03-11	19	34.81	-10.88	90		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-11	20	34.86	-10.71	90		8.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e	22	2	13	30.46	61		bc		
1863-03-11	21	34.91	-10.53	90		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-11	22	34.96	-10.35	90		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e	22	2	13	30.49	60		bc		
1863-03-11	23	35.02	-10.15	90		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 														
1863-03-11	24	35.07	-9.96	90		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-042.JPG	 					e	22	2	13	30.49	61		bc		
1863-03-12	1	35.16	-9.78	78.75		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn	22	2	5	30.41	61		bc		
1863-03-12	2	35.24	-9.60	78.75		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn	22	2	5	30.41	61		bc		
1863-03-12	3	35.33	-9.42	78.75		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn									
1863-03-12	4	35.41	-9.24	78.75		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn	360	340	5	30.39	61		bc		
1863-03-12	5	35.49	-9.07	78.75		9.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn									
1863-03-12	6	35.57	-8.89	78.75		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn	315	295	5	30.37	61		bc		
1863-03-12	7	35.66	-8.71	78.75		9.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn									
1863-03-12	8	35.74	-8.53	78.75		9.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					exn	349	329	5	30.37	61		bc		
1863-03-12	9	35.83	-8.36	76		9.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					"exn,ene"							q		
1863-03-12	10	35.93	-8.22	67.5		8.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					ene	349	329	5	30.38	61		q		
1863-03-12	11	36.03	-8.07	67.5		9.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					ene									
1863-03-12	12	36.11	-7.95	67.5		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	1200 Ignored his longitude in order to fit the 1925 bearing.			8 27N	36 5W	ene	349	329	5	30.34	61		bc		
1863-03-12	13	36.20	-7.75	80		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					"exn,e1/2n"	338	318	13	30.29	61		bc		
1863-03-12	14	36.27	-7.55	84.38		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					e1/2n	338	318	13	30.29	61		bc		
1863-03-12	15	36.35	-7.34	84.38		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					e1/2n									
1863-03-12	16	36.42	-7.14	84.38		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					e1/2n	315	295	13	30.25	62		bc		
1863-03-12	17	36.48	-6.94	90		10.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	 					"e1/2n,e1/2s"	315	295		30.25	60				
1863-03-12	18	36.53	-6.71	95.62		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-002/581208-tuscarora-002-043.JPG	1815: Made Cerchon (?) Lt brg E3/4S dist 16 mi.					e1/2s	315	295	19	30.25	60				
