YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather				
1861-12-09	9	40.49	-73.96	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						315	311	5								
1861-12-09	10	40.59	-74.04	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	1045: Anchored. New York Navy Yard.						315	311	5								
1861-12-09	11	40.70	-73.97	888		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						315	311	5								
1861-12-09	12	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	Noon: New York Navy Yard.						315	311	5								
1861-12-09	13	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						270	266	5								
1861-12-09	14	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						270	266	5								
1861-12-09	15	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						270	266	5								
1861-12-09	16	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						270	266	5								
1861-12-09	17	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						0	0	0				b				
1861-12-09	18	40.70	-73.97			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-001/581208-tuscarora-001-004.JPG	 						0	0	0				b				
