YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Orig_Lat	Orig_Lon	Orig_Course
1952-01-19	20	57.37	-48.08	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg		57 22N	 48 05W	13
1952-01-19	21	57.59	-47.98	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg		57.5925	-47.9844	13
1952-01-19	22	57.82	-47.88	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg		57.8184	-47.8848	13
1952-01-19	23	58.04	-47.78	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg		58.0442	-47.7846	13
1952-01-19	24	58.27	-47.68	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0041.jpg		58.2701	-47.6837	13
1952-01-20	1	58.5	-47.58	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0042.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		58.4959	-47.5822	13
1952-01-20	2	58.72	-47.48	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		58.7218	-47.4801	13
1952-01-20	3	58.95	-47.38	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		58.9476	-47.3773	13
1952-01-20	4	59.17	-47.27	13		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		59.1734	-47.2738	13
1952-01-20	5	59.4	-47.17	13		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		59.4009	-47.169	13
1952-01-20	6	59.63	-47.06	13		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		59.6284	-47.0634	13
1952-01-20	7	59.86	-46.96	13		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		59.8559	-46.9571	13
1952-01-20	8	60.08	-46.85	13		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		60 05N	 46 51W	13
1952-01-20	9	60.33	-46.71	13		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		60.3297	-46.7056	13
1952-01-20	10	60.33	-46.71			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		Set clocks ahead	-46.7056	
1952-01-20	11	60.56	-46.49	22		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		60.5648	-46.4886	22
1952-01-20	12	60.8	-46.27	22		14.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	Skovfjord	60.8	-46.27	22
1952-01-20	13	60.89	-46.01	49		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		60.89	-46.0091	49
1952-01-20	14	60.95	-45.75	49		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		60.95	-45.7475	
1952-01-20	15	61.04	-45.49	49		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	15:58 moored	61.0356	-45.4852	
1952-01-20	16	61.16	-45.43	360		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	Narsarsuaq	61.16	-45.43	360
1952-01-20	17	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	18	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	19	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	20	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	21	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	22	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	23	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-20	24	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0043.jpg		61.16	-45.43	
1952-01-21	1	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0044.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	"Top of page: Main Dock, Narsarssuak, Greenland Top of page: Main Dock, Narsarssuak, Greenland"	61.16	-45.43	
1952-01-21	2	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	3	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	4	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	5	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	6	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	7	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	8	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	9	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	10	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	11	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	12	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	Narsarsuaq	61.16	-45.43	
1952-01-21	13	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	14	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	15	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	16	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	17	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	18	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	19	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	20	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	21	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	22	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	23	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-21	24	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0045.jpg		61.16	-45.43	
1952-01-22	1	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0046.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	"Top of page: Main Dock Narsarssuak, Greenland Top of page: Main Dock Narsarssuak, Greenland Top of page: Main Dock Narsarssuak, Greenland"	61.16	-45.43	
1952-01-22	2	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg		61.16	-45.43	
1952-01-22	3	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg		61.16	-45.43	
1952-01-22	4	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg		61.16	-45.43	
1952-01-22	5	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg		61.16	-45.43	
1952-01-22	6	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg		61.16	-45.43	
1952-01-22	7	61.16	-45.43					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/953/12095349/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/atka-agb-3-1952-01/atka-agb-3-1952-01-0047.jpg		61.16	-45.43	
